,Property_ID,Property_Name,Property_Type,Property_Purpose,Baths,Bedrooms,City,Property_Location,Area,Area_Name,Properity_Price,Date_Added
285,Flat 40462815,One Bed Apartment With Smart Features For Sale In B-17 Islamabad,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",2 ,B-17,4000000,24/12/2022
286,Flat 39996623,Flat For Sale 2 Bedroom Family Tower Basement Car Parking,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4.1 ,E-11,8500000,24/12/2022
287,Flat 42597562,5.3 Marla 4th Floor 1 Bed Apartment Is Available For Sale In Bahria Enclave Heights Islamabad,Flat,For Sale,-,-,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5.3 ,Bahria Town,20000000,24/12/2022
288,Flat 22095627,Well Built Two Bedrooms Apartment Available At Good Location,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.6 ,DHA Defence,7300000,24/12/2022
289,Flat 42555471,2 Bed Corner Apartment For Sale,Flat,For Sale,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",6.1 ,Bahria Town,20000000,24/12/2022
290,Flat 41236467,Beautiful Brand New 3 Bedroom Apartment For Sale In Capital Residencia E 11,Flat,For Sale,3,3,Islamabad,"E-11, Islamabad, Islamabad Capital",7.6 ,E-11,20000000,24/12/2022
291,Flat 42556599,A Beautiful And Brand New Apartment For Sale In Capital Residencia E-11 Islamabad,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,20000000,24/12/2022
292,Flat 42690473,3 Bedroom Apartment For Sale In Askari Tower 1 Dha 2 Islamabad,Flat,For Sale,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",10.7 ,DHA Defence,40000000,25/12/2022
293,Flat 43118888,"Pine Height Luxury Ready To Move Luxury Apartment A Project Of Twin City Marketing, Located On Margalla View Housing Society Mvhs Sector D-17 2 Islamabad",Flat,For Sale,2,2,Islamabad,"D-17, Islamabad, Islamabad Capital",5.6 ,D-17,20000000,25/12/2022
294,Flat 42701999,One Bed Apartment Available For Sale On Easy Installment,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",2.1 ,B-17,3800000,27/12/2022
295,Flat 42701959,One Bed Flat For Sale On 2 Years Installment,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",1.9 ,B-17,3400000,27/12/2022
296,Flat 42921214,Marvelous Apartment In Elysium Mall Islamabad,Flat,For Sale,2,2,Islamabad,"Blue Area, Islamabad, Islamabad Capital",7.3 ,Blue Area,80000000,27/12/2022
297,Flat 42924496,Stunning Apartment In Elysium Mall,Flat,For Sale,2,2,Islamabad,"Blue Area, Islamabad, Islamabad Capital",6.7 ,Blue Area,60000000,27/12/2022
298,Flat 43022020,Modern Apartment In Elysium Mall Islamabad,Flat,For Sale,1,1,Islamabad,"Blue Area, Islamabad, Islamabad Capital",4.4 ,Blue Area,40000000,27/12/2022
299,Flat 41450650,Luxurious One Bed Smart Apartment For Sale,Flat,For Sale,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.8 ,Gulberg,9500000,28/12/2022
300,Flat 41184695,1 Bed Apartment Available For Sale,Flat,For Sale,1,1,Islamabad,"Blue Area, Islamabad, Islamabad Capital",4.4 ,Blue Area,40000000,28/12/2022
301,Flat 43181809,Buying A Flat In Islamabad?,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",6 ,G-11,30000000,28/12/2022
302,Flat 43181796,In G-11/3 Flat For sale Sized 1100 Square Feet,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",4.9 ,G-11,20000000,28/12/2022
303,Flat 43181778,Ideal Flat Is Available For sale In Islamabad,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",6 ,G-11,30000000,28/12/2022
304,Flat 43181779,Buy your ideal 1100 Square Feet Flat in a prime location of Islamabad,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",4.9 ,G-11,20000000,28/12/2022
305,Flat 43181780,Flat For sale In G-11/3 Islamabad,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",6 ,G-11,30000000,28/12/2022
306,Flat 43181782,Get Your Hands On Flat In Islamabad Best Area,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",4.9 ,G-11,20000000,28/12/2022
307,House 39786891,Luxury Brand New 14 Marla Double Unit House For Sale,House,For Sale,6,6,Islamabad,"D-12, Islamabad, Islamabad Capital",14 ,D-12,110000000,27/12/2022
308,House 42908020,House Of 12 Marla Is Available For sale,House,For Sale,-,-,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",12 ,DHA Defence,40000000,27/12/2022
309,House 42937784,Grey Structure 1.5 Kanal House For sale In Bahria Garden City West Islamabad,House,For Sale,6,5,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",30.0,Bahria Town,80000000,27/12/2022
310,House 42609407,D-17 House For Sale,House,For Sale,6,6,Islamabad,"D-17, Islamabad, Islamabad Capital",8 ,D-17,40000000,27/12/2022
311,House 41015299,Prime Location Brand New Double Storey Unit House Is Available For Sale In D-12/1 Islamabad,House,For Sale,5,3,Islamabad,"D-12, Islamabad, Islamabad Capital",4.4 ,D-12,40000000,27/12/2022
312,House 42944515,E-11/3 Multi 400 Yard House For Sale,House,For Sale,6,5,Islamabad,"E-11, Islamabad, Islamabad Capital",14 ,E-11,90000000,27/12/2022
313,House 42175164,House Sized 2000 Square Yards Is Available For Sale In F-7,House,For Sale,8,7,Islamabad,"F-7, Islamabad, Islamabad Capital",80.0,F-7,15,27/12/2022
314,House 42733687,TOP location low price 1 Kanal House for sale in DHA 2,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,80000000,27/12/2022
315,House 42686660,Prime Location 5 Marla House In Stunning I-11/2 Is Available For sale,House,For Sale,4,4,Islamabad,"I-11, Islamabad, Islamabad Capital",5 ,I-11,40000000,26/12/2022
316,House 42920880,5.5 Marla Brand New House Available For Sale,House,For Sale,6,6,Islamabad,"H-13, Islamabad, Islamabad Capital",5.5 ,H-13,30000000,26/12/2022
317,House 42658923,3.5 Marla Ready To Move Triple Story House For Sale In Koral Chowk,House,For Sale,5,8,Islamabad,"Koral Chowk, Islamabad, Islamabad Capital",3.5 ,Koral Chowk,20000000,26/12/2022
318,House 42323466,Reserve A Centrally Located House Of 800 Square Feet In I-10/1,House,For Sale,5,5,Islamabad,"I-10, Islamabad, Islamabad Capital",3.6 ,I-10,30000000,26/12/2022
319,House 43095184,House Of 3200 Square Feet Available In I-8/4,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",14.2 ,I-8,100000000,27/12/2022
320,House 43095185,A House At Affordable Price Awaits You,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",24.0,I-8,200000000,27/12/2022
321,House 43095186,sale A House In Islamabad Prime Location,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",12.4 ,I-8,90000000,27/12/2022
322,House 43095187,House For sale In I-8/3,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",24.0,I-8,170000000,27/12/2022
323,House 43095188,5400 Square Feet House Available In I-8 For sale,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",24.0,I-8,120000000,27/12/2022
324,House 37321431,1 Kanal Brand New Fully Furnished House For Sale In Dha Phase 2,House,For Sale,7,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,70000000,28/12/2022
325,House 43139671,5 Marla Park Face House,House,For Sale,3,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,28/12/2022
326,House 43038491,Bahria Enclave Islamabad Sector N 8 Marla Brand New House Available For Sale.,House,For Sale,4,4,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",8 ,Bahria Town,40000000,28/12/2022
327,House 42671919,Behria Enclave Islamabad Sector H Brand New Furnished House Available For Sale.,House,For Sale,3,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,28/12/2022
328,House 42608907,Bahria Enclave Sector C One Kanal Brand New Designer House For Sale.,House,For Sale,6,7,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",20.0,Bahria Town,100000000,28/12/2022
329,House 42925538,Bahria enclave isb Sector H 5marla brand new house available for sale.,House,For Sale,3,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,28/12/2022
330,House 42516287,Behria Enclave Islamabad Sector H 5 Marla House For Sale,House,For Sale,4,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,28/12/2022
331,House 42872698,Bahria Enclave Islamabad Sector A Brand New House Of 10 Marla For Sale.,House,For Sale,5,5,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10 ,Bahria Town,50000000,28/12/2022
332,House 42733244,Renovated Park Face Single Unit on Main Double Road,House,For Rent,6,6,Islamabad,"G-10, Islamabad, Islamabad Capital",14 ,G-10,300000,23/12/2022
333,House 40412876,2100 Square Feet House In PWD Housing Scheme For rent At Good Location,House,For Rent,5,5,Islamabad,"PWD Housing Scheme, Islamabad, Islamabad Capital",9.3 ,PWD Housing Scheme,80000,23/12/2022
334,House 42841074,Full House 666 Sq Yds 6 Beds Double Unit For Rent,House,For Rent,6,6,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,500000,23/12/2022
335,House 43095039,House Avilable For Rent In F-6,House,For Rent,4,4,Islamabad,"F-6, Islamabad, Islamabad Capital",22.0,F-6,300000,23/12/2022
336,House 42696940,Two Units House Of 5 Bedrooms With Double Kitchen's,House,For Rent,5,5,Islamabad,"G-6, Islamabad, Islamabad Capital",22.0,G-6,300000,23/12/2022
337,House 43093561,F7 666 Square Yards  8 Bedrooms With Atch Washroom Like  A New House For Rent,House,For Rent,6,8,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,1200000,23/12/2022
338,House 43091268,E11 Multi 8 Marla new house 4 beds with servant and 2 car parking,House,For Rent,4,4,Islamabad,"E-11, Islamabad, Islamabad Capital",8 ,E-11,200000,23/12/2022
339,House 42147320,50*90 Full House For Rent,House,For Rent,6,6,Islamabad,"G-13, Islamabad, Islamabad Capital",20.0,G-13,300000,23/12/2022
340,House 42379720,14 Marla Brand New House Available For Rent,House,For Rent,6,6,Islamabad,"G-13, Islamabad, Islamabad Capital",14 ,G-13,300000,23/12/2022
341,House 42573402,Brand New House For Rent In F8 Only Foreigners,House,For Rent,6,8,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,1100000,23/12/2022
342,House 42812272,Prime Location Brind New House For Rent In F. 10. islamabad,House,For Rent,-,9,Islamabad,"F-10, Islamabad, Islamabad Capital",24.0,F-10,600000,22/12/2022
343,House 42863354,rent Your Ideal House In I-10's Top Location,House,For Rent,3,3,Islamabad,"I-10, Islamabad, Islamabad Capital",6 ,I-10,200000,22/12/2022
344,House 42715834,6 Marla 2.5 Storey House For Rent In Phase 5b,House,For Rent,6,5,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",6 ,Ghauri Town,60000,22/12/2022
345,House 43072971,Ground Plus Basement House Available For Rent,House,For Rent,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",14.2 ,I-8,300000,22/12/2022
346,House 43003665,12 Marla House Available For Rent In Dha Phase 2 Sector F,House,For Rent,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",12 ,DHA Defence,200000,22/12/2022
347,House 43067348,7 Marla House In Gulberg Residencia - Block I For rent,House,For Rent,5,4,Islamabad,"Gulberg, Islamabad, Islamabad Capital",7 ,Gulberg,200000,22/12/2022
348,House 42812292,E11 1 Kanal Brand New 5 Bedroom House Original Pic Attached,House,For Rent,6,5,Islamabad,"E-11, Islamabad, Islamabad Capital",20.0,E-11,400000,22/12/2022
349,House 43109211,New Furnished House For Rent,House,For Rent,5,5,Islamabad,"F-7, Islamabad, Islamabad Capital",20.0,F-7,700000,28/12/2022
350,House 43162033,500 Sq Yard House For Rent,House,For Rent,4,4,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,400000,28/12/2022
351,House 43184386,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-6, Islamabad, Islamabad Capital",20.0,F-6,600000,28/12/2022
352,House 43184382,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-7, Islamabad, Islamabad Capital",20.0,F-7,600000,28/12/2022
353,House 43184378,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,600000,28/12/2022
354,House 43184345,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,7,Islamabad,"F-6, Islamabad, Islamabad Capital",26.0,F-6,1100000,28/12/2022
355,House 43184341,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,7,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,1100000,28/12/2022
356,House 43184340,Luxury House On Extremely prime Location Available For Rent  in Islamabad Pakistan,House,For Rent,6,7,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,1100000,28/12/2022
357,Flat 42862840,Apartment Available For Rent In Diplomatic Enclave,Flat,For Rent,2,2,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",8 ,Diplomatic Enclave,300000,27/12/2022
358,Flat 42034371,Beautiful One Bed Fully Furnished Flat For Rent In E11/3  ISB,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",2.9 ,E-11,75000,27/12/2022
359,Flat 42774966,Spacious Flat Is Available For rent In Ideal Location Of E-11,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",5.6 ,E-11,100000,27/12/2022
360,Flat 42774968,A 1600 Square Feet Flat Is Up For Grabs In E-11,Flat,For Rent,3,3,Islamabad,"E-11, Islamabad, Islamabad Capital",7.1 ,E-11,200000,27/12/2022
361,Flat 41912969,Warda Hamna Residencia 3 Apartment Available For Rent,Flat,For Rent,2,2,Islamabad,"G-11, Islamabad, Islamabad Capital",7.2 ,G-11,100000,27/12/2022
362,Flat 42979292,Karakorum Enclave F 11 Islamabad,Flat,For Rent,3,3,Islamabad,"F-11, Islamabad, Islamabad Capital",16 ,F-11,200000,27/12/2022
363,Flat 42631283,Dha Phase 2 Lignum Tower 4 Bedrooms Apartment For Rent,Flat,For Rent,5,4,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",14.6 ,DHA Defence,65000,27/12/2022
364,Flat 42892079,2 Bed Brand New Apartment Available For Rent,Flat,For Rent,2,2,Islamabad,"H-13, Islamabad, Islamabad Capital",3.6 ,H-13,37000,26/12/2022
365,Flat 42968892,Fully Furnished High Floor 3 Bed In The Centaurus For Rent,Flat,For Rent,4,3,Islamabad,"F-8, Islamabad, Islamabad Capital",11.7 ,F-8,600000,26/12/2022
366,Flat 42968786,Brand New Furnished 3 Bed Flat Facing Rawal Lake In The Centaurus Tower A For Rent,Flat,For Rent,4,3,Islamabad,"F-8, Islamabad, Islamabad Capital",11.7 ,F-8,600000,26/12/2022
367,Flat 42966937,Silver Oaks Luxury Fully Furnished Apartment For Rent Beautiful Location,Flat,For Rent,3,3,Islamabad,"F-10, Islamabad, Islamabad Capital",9.3 ,F-10,300000,26/12/2022
368,Flat 42965127,F-10 Al Mustafa Tower Studio Fully Furnished Apartment For Rent Beautiful Location,Flat,For Rent,1,1,Islamabad,"F-10, Islamabad, Islamabad Capital",1.8 ,F-10,50000,26/12/2022
369,Flat 41595486,Two Bedrooms Fully Furnished Apartment Available For Rent In The Heart Of Islamabad,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",5.6 ,E-11,95000,26/12/2022
370,Flat 42891603,Fully Furnished Apartment,Flat,For Rent,2,2,Islamabad,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",8 ,Karakoram Diplomatic Enclave,400000,26/12/2022
371,Flat 42896353,Fully Furnished Apartment,Flat,For Rent,2,2,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",7.1 ,Diplomatic Enclave,400000,26/12/2022
372,Flat 42897972,Fully Furnished Apartment,Flat,For Rent,2,2,Islamabad,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",7.6 ,Karakoram Diplomatic Enclave,400000,26/12/2022
373,Flat 40111890,Blue Area Elysium Mall Brand New Apartment 6th Floor 2 Bedrooms Rent 2 Lac 70 Thousands,Flat,For Rent,2,2,Islamabad,"Blue Area, Islamabad, Islamabad Capital",7.3 ,Blue Area,300000,26/12/2022
374,Flat 43178779,2 Bedroom Apartment Available For Rent In E11/1 Veranda Residence,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",7.6 ,E-11,100000,28/12/2022
375,Flat 43177956,One Bed Apartment For Rent In Gulberg Green,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,35000,28/12/2022
376,Flat 43177627,ONE BED APARTMENT FOR RENT IN GULBERG GREEN Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2 ,Gulberg,28000,28/12/2022
377,Flat 43177631,Brand New Good Location 3 bedroom luxurious Apartment Outer facing Apartment Beautiful View,Flat,For Rent,4,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",11.2 ,Bahria Town,75000,28/12/2022
378,Flat 43177527,700 Square Feet Flat Up For rent In G-11/3,Flat,For Rent,2,2,Islamabad,"G-11, Islamabad, Islamabad Capital",3.1 ,G-11,45000,28/12/2022
379,Flat 43177333,Brand New Good Location 3 Bedroom Diamond Category Outer Facing Apartment Beautiful View,Flat,For Rent,4,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10.9 ,Bahria Town,75000,28/12/2022
380,Flat 43176888,Brand New 2 Bedrooms Apartment 1366 SQ Ft Park Facing Available For Rent,Flat,For Rent,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",6.1 ,Bahria Town,45000,28/12/2022
381,Flat 43176715,The Galleria Three Bed Gold Apartment for Rent available bahria Enclave Islamabad,Flat,For Rent,3,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",7.5 ,Bahria Town,50000,28/12/2022
382,Flat 42555747,A Beautiful And Brand New Apartment For Sale In Capital Residencia E-11 Islamabad,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,20000000,24/12/2022
383,Flat 42495978,Prime Location Of Downtown Commercial & Lake View Commercial Park 1 Bed Apartment Up For Sale,Flat,For Sale,1,1,Islamabad,"Park View City, Islamabad, Islamabad Capital",2.2 ,Park View City,6500000,27/12/2022
384,Flat 42359982,Beautiful Newly 2 BedRoom Apartment Available For Sale Prime Location In F11,Flat,For Sale,3,2,Islamabad,"F-11, Islamabad, Islamabad Capital",7.9 ,F-11,40000000,27/12/2022
385,Flat 34821149,Ideal 1414 Square Feet Three Bed Flat Dha Ph2 Islamabad,Flat,For Sale,3,3,Islamabad,"GT Road, Islamabad, Islamabad Capital",6.3 ,GT Road,20000000,27/12/2022
386,Flat 42717335,One Constitution Avenue 2 Bedroom Apartment,Flat,For Sale,3,2,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",7.3 ,Constitution Avenue,80000000,28/12/2022
387,Flat 42660371,One Bed Flat For Sale In F11,Flat,For Sale,1,1,Islamabad,"F-11, Islamabad, Islamabad Capital",4 ,F-11,20000000,28/12/2022
388,Flat 42402017,B-17 Prime Location 1bed Flat Available For Sale,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",3.4 ,B-17,4500000,24/12/2022
389,Flat 42677149,B-17 Capital Square Flat Available For Sale,Flat,For Sale,2,2,Islamabad,"B-17, Islamabad, Islamabad Capital",4.7 ,B-17,6300000,22/12/2022
390,Flat 42878657,Corner 1233 Square Feet Spacious Flat Available In E-11/4 For sale,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",5.5 ,E-11,20000000,22/12/2022
391,Flat 42298088,A brand New Two Bed rooms Flat available for sale in defence residency block 11,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.6 ,DHA Defence,7500000,27/12/2022
392,Flat 43118315,"Serviced Apartment Complex In Islamabad, Guaranteed Annual Rental Income For 10 Years",Flat,For Sale,1,1,Islamabad,"Airport Enclave, Islamabad, Islamabad Capital",2.9 ,Airport Enclave,20000000,25/12/2022
393,Flat 43106577,"Pine Height Luxury Ready To Move Luxury Apartment A Project Of Twin City Marketing, Located On Margalla View Housing Society Mvhs Sector D-17 2 Islamabad",Flat,For Sale,2,2,Islamabad,"D-17, Islamabad, Islamabad Capital",5.6 ,D-17,20000000,25/12/2022
394,Flat 41524349,F-11 Executive Suit Beautiful Corner Size 3224 Sq. Ft Luxury Apartment 4 Bed Available For Sale,Flat,For Sale,4,4,Islamabad,"F-11, Islamabad, Islamabad Capital",14.3 ,F-11,50000000,26/12/2022
395,Flat 42904529,Flat For sale In D-17,Flat,For Sale,1,1,Islamabad,"D-17, Islamabad, Islamabad Capital",2.5 ,D-17,4600000,26/12/2022
396,Flat 43146325,Looking For A Flat In D-17 D-17,Flat,For Sale,1,1,Islamabad,"D-17, Islamabad, Islamabad Capital",2.5 ,D-17,4600000,26/12/2022
397,Flat 43146351,Ready To sale A Flat 1112 Square Feet In MPCHS - Multi Gardens Islamabad,Flat,For Sale,2,2,Islamabad,"B-17, Islamabad, Islamabad Capital",4.9 ,B-17,9900000,26/12/2022
398,Flat 43146352,"A Flat Of 1016 Square Feet In Rs. 9,800,000",Flat,For Sale,2,2,Islamabad,"B-17, Islamabad, Islamabad Capital",4.5 ,B-17,9800000,26/12/2022
399,Flat 43181783,1350 Square Feet Flat For sale In G-11/3,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",6 ,G-11,30000000,28/12/2022
400,Flat 43181785,Highly-coveted 1100 Square Feet Flat Is Available In G-11/3 For sale,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",4.9 ,G-11,20000000,28/12/2022
401,Flat 43181786,Flat For sale In G-11/3 Islamabad,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",6 ,G-11,30000000,28/12/2022
402,Flat 43181787,1100 Square Feet Flat Available For sale In G-11/3,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",4.9 ,G-11,20000000,28/12/2022
403,Flat 43181788,1350 Square Feet Flat For sale Is Available In G-11/3,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",6 ,G-11,30000000,28/12/2022
404,Flat 43181790,Ideal Flat For sale In G-11/3,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",4.9 ,G-11,20000000,28/12/2022
405,Flat 43181793,1350 Square Feet Flat Is Available For sale In G-11/3,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",6 ,G-11,30000000,28/12/2022
406,Flat 43181794,Flat Sized 1100 Square Feet Is Available For sale In G-11/3,Flat,For Sale,-,-,Islamabad,"G-11, Islamabad, Islamabad Capital",4.9 ,G-11,20000000,28/12/2022
407,House 42970784,Brand New House On Extremely Prime Location Available For Sale  In Islamabad Pakistan,House,For Sale,6,8,Islamabad,"F-7, Islamabad, Islamabad Capital",48.0,F-7,600000000,26/12/2022
408,House 42776428,One Kanal Brand New Luxurious Designer Is Available For Sell In Bahria Enclave Islamabad,House,For Sale,-,7,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",20.0,Bahria Town,100000000,26/12/2022
409,House 42963861,G-9   -30x50 Beautiful Location Corner House For Sale,House,For Sale,5,5,Islamabad,"G-9, Islamabad, Islamabad Capital",6.7 ,G-9,50000000,26/12/2022
410,House 42958811,01 Kanal Corner House For Sale,House,For Sale,6,7,Islamabad,"National Police Foundation O-9, Islamabad, Islamabad Capital",20.0,National Police Foundation O-9,50000000,26/12/2022
411,House 42184537,Brand New House Is Available For Sale In Jinnah Garden Phase 1,House,For Sale,4,4,Islamabad,"FECHS, Islamabad, Islamabad Capital",7 ,FECHS,30000000,26/12/2022
412,House 42184536,Brand New House Is Available For Sale In Jinnah Garden Phase 1,House,For Sale,4,4,Islamabad,"FECHS, Islamabad, Islamabad Capital",7 ,FECHS,30000000,26/12/2022
413,House 42287420,A Good Option For Sale Is The House Available In Jinnah Gardens Phase 1 In Islamabad,House,For Sale,4,4,Islamabad,"FECHS, Islamabad, Islamabad Capital",7 ,FECHS,30000000,26/12/2022
414,House 42582318,Investor Rate Prime Location Golf Course View 1 Kanal Double Storey Villa For Sale In Cluster E Eighteen Islamabad,House,For Sale,6,5,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",20.0,Kashmir Highway,110000000,26/12/2022
415,House 42784939,I 8/2 14 Marla Live able Double Storey Available On Investor Rate 8.75 Final,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",14 ,I-8,90000000,26/12/2022
416,House 42677575,E 11 Double Gate 7 Bed 7 Bath 2 Drawing 2 Tv Lounge 2 Gate 2 Meter Electric 2 Gas Original Pictures Attached,House,For Sale,6,7,Islamabad,"E-11, Islamabad, Islamabad Capital",10 ,E-11,60000000,26/12/2022
417,House 42649926,Reserve A House Of 1500 Square Feet Now In I-10/2,House,For Sale,5,5,Islamabad,"I-10, Islamabad, Islamabad Capital",6.7 ,I-10,40000000,26/12/2022
418,House 42649929,BRAND NEW House For sale Situated In I-10 1,House,For Sale,5,5,Islamabad,"I-10, Islamabad, Islamabad Capital",6.7 ,I-10,50000000,26/12/2022
419,House 41260379,45 Marla Beautiful Double Storey House For Sale In Bani Gala,House,For Sale,5,5,Islamabad,"Bani Gala, Islamabad, Islamabad Capital",46.0,Bani Gala,100000000,27/12/2022
420,House 40276520,Prime Location Brand New Double Storey Unit House Is Available For Sale In I-11/2 Islamabad,House,For Sale,8,6,Islamabad,"I-11, Islamabad, Islamabad Capital",8 ,I-11,50000000,27/12/2022
421,House 42335576,5400 Square Feet House Available In I-8/4 For sale,House,For Sale,-,7,Islamabad,"I-8, Islamabad, Islamabad Capital",24.0,I-8,160000000,27/12/2022
422,House 43168343,7 Marla House For Sale In Gulberg Residencia Islamabad | Block F Gulberg Residencia,House,For Sale,5,4,Islamabad,"Gulberg, Islamabad, Islamabad Capital",7 ,Gulberg,40000000,27/12/2022
423,House 43123023,Brand New House On Extremely prime Location Available For sale in Islamabad Pakistan,House,For Sale,6,6,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,360000000,27/12/2022
424,House 42620353,Bahria Enclave Sector B1 5 Marla Brand New House Available For Sale.,House,For Sale,4,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,28/12/2022
425,House 41391560,Prime Location Brand New Corner Designer House For Sale In D-12/4 Islamabad,House,For Sale,7,5,Islamabad,"D-12, Islamabad, Islamabad Capital",10 ,D-12,110000000,28/12/2022
426,House 43185536,25x40 brand new house for sale in g14/4,House,For Sale,5,4,Islamabad,"G-14, Islamabad, Islamabad Capital",4.4 ,G-14,30000000,28/12/2022
427,House 43113735,Corner Luxury House On Extremely Prime Location Available For Sale In Islamabad Pakistan,House,For Sale,6,6,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,310000000,28/12/2022
