,Property_ID,Property_Name,Property_Type,Property_Purpose,Baths,Bedrooms,City,Property_Location,Area,Area_Name,Properity_Price,Date_Added
142,Flat 43163043,Bahria Enclave Sector G ( Civic Zone ),Flat,For Sale,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",3.7 ,Bahria Town,10000000,27/12/2022
143,Flat 43137267,Defence Residency Dha Phase 2 Gate 2 Islamabad,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",4.2 ,DHA Defence,10000000,25/12/2022
144,Flat 43136229,Defence Residency Dha Phase 2 Gate 2 Islamabad,Flat,For Sale,1,1,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.7 ,DHA Defence,6200000,25/12/2022
145,Flat 41878929,2 Beds Fully Furnished Apartment For Sale In Diplomatic Enclave Islamabad,Flat,For Sale,2,2,Islamabad,"Diplomatic Enclave, Islamabad, Islamabad Capital",7.3 ,Diplomatic Enclave,40000000,25/12/2022
146,Flat 41882866,1 Bed Sitting Fully Furnished Apartment In Constitution Avenue For Sale,Flat,For Sale,1,1,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",3.2 ,Constitution Avenue,30000000,25/12/2022
147,Flat 41365583,Residential Flat For Sale,Flat,For Sale,3,3,Islamabad,"I-16, Islamabad, Islamabad Capital",6.6 ,I-16,7500000,24/12/2022
148,Flat 41734254,Residential flat for sale,Flat,For Sale,2,2,Islamabad,"I-16, Islamabad, Islamabad Capital",4.1 ,I-16,4500000,24/12/2022
149,Flat 43103766,Defence Residency Dha Phase 2 Gate 2 Islamabad Flat,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.6 ,DHA Defence,7500000,23/12/2022
150,Flat 42090762,One Bedroom For Sale In Family Building.,Flat,For Sale,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,20000000,23/12/2022
151,Flat 42599720,1 Bed Cube Apartment For Sale,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",3.7 ,Bahria Town,9500000,22/12/2022
152,Flat 42990319,Two Bed Apartment Flat For Sale In Ahmed Heights.,Flat,For Sale,-,-,Islamabad,"H-13, Islamabad, Islamabad Capital",4.4 ,H-13,7500000,27/12/2022
153,Flat 42990291,Two Bed Apartment Flat For Sale In Ahmed Heights,Flat,For Sale,-,-,Islamabad,"H-13, Islamabad, Islamabad Capital",4.6 ,H-13,9000000,27/12/2022
154,Flat 41864492,Saroosh Arcade Apartment Available For Sale On Easy Installments,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",3.1 ,Bahria Town,20000000,22/12/2022
155,Flat 41864495,Saroosh Arcade Apartment Available For Sale On Easy Installments,Flat,For Sale,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",4.6 ,Bahria Town,20000000,22/12/2022
156,Flat 41864496,Saroosh Arcade Apartment Available For Sale On Easy Installments,Flat,For Sale,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",4.2 ,Bahria Town,20000000,22/12/2022
157,Flat 40565540,Al Ghurair Giga Flat For Sale,Flat,For Sale,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",6 ,DHA Defence,9800000,22/12/2022
158,Flat 43065490,Affordable 2 Bed Apartment For Sale At The Arch In G-11 3.,Flat,For Sale,3,2,Islamabad,"G-11, Islamabad, Islamabad Capital",7.3 ,G-11,30000000,22/12/2022
159,Flat 43171953,2 Bed Apartment for Sale in Gulberg elite project Gulberg Green Islamabad with possession in 2024,Flat,For Sale,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",8.3 ,Gulberg,30000000,27/12/2022
160,Flat 43171887,Stunning 2 Bed Apartment For Sale In Upscale Community of Gulberg Green Islamabad on Payment Plan,Flat,For Sale,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",6.9 ,Gulberg,30000000,27/12/2022
161,Flat 43171856,3 Bed Room Golf Course Apartment for Sale in Eighteen Islamabad on 3 Years Payment Plan,Flat,For Sale,4,3,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",9.2 ,Kashmir Highway,60000000,27/12/2022
162,Flat 43171794,Ready One Bed Apartment for Sale in Eighteen Pavilion 7,Flat,For Sale,-,-,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",4.3 ,Kashmir Highway,20000000,27/12/2022
163,Flat 43171762,Ready Apartment Golf View Apartment For Sale In Eighteen Islamabad,Flat,For Sale,-,-,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",8.9 ,Kashmir Highway,50000000,27/12/2022
164,Flat 43171718,Semi Furnished 772 Square Feet Flat For Sale In Upscale Community located near Islamabad Airport on Easy Payment Plan,Flat,For Sale,1,-,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",3.4 ,Kashmir Highway,20000000,27/12/2022
165,Flat 43171707,Fully Fitted 730 Square Feet Flat For Sale In World Class Community located in Suburbs of Islamabad on 4 Years Plan,Flat,For Sale,1,1,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",3.2 ,Kashmir Highway,20000000,27/12/2022
166,Flat 43171495,Luxurious 1 Bed Apartment in Eighteen Islamabad,Flat,For Sale,2,1,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",4.3 ,Kashmir Highway,20000000,27/12/2022
167,House 42226787,Prime Location 10marla Boulevard Corner 7bedrooms With Basement Brand New House For Sale In Bahria Enclave Islamabad Sector C1,House,For Sale,6,7,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10 ,Bahria Town,60000000,26/12/2022
168,House 42122057,7 Marla Brand New House For Sale On Main Double Road In G13/3,House,For Sale,6,5,Islamabad,"G-13, Islamabad, Islamabad Capital",7 ,G-13,50000000,26/12/2022
169,House 42802075,F-6 3 Very Hot Location Best Option,House,For Sale,5,5,Islamabad,"F-6, Islamabad, Islamabad Capital",40.0,F-6,400000000,26/12/2022
170,House 42836626,Corner House For Sale,House,For Sale,3,4,Islamabad,"G-11, Islamabad, Islamabad Capital",5 ,G-11,40000000,26/12/2022
171,House 42836159,House Available For Sale,House,For Sale,4,4,Islamabad,"G-11, Islamabad, Islamabad Capital",4 ,G-11,30000000,26/12/2022
172,House 42836434,Single Storey Available For Sale,House,For Sale,2,2,Islamabad,"G-11, Islamabad, Islamabad Capital",4 ,G-11,30000000,26/12/2022
173,House 42836721,House For Sale,House,For Sale,4,4,Islamabad,"G-11, Islamabad, Islamabad Capital",5 ,G-11,40000000,26/12/2022
174,House 42836965,Investor Rate  House For Sale,House,For Sale,4,4,Islamabad,"G-11, Islamabad, Islamabad Capital",7 ,G-11,40000000,26/12/2022
175,House 42837012,House Available For Sale,House,For Sale,4,4,Islamabad,"G-11, Islamabad, Islamabad Capital",7 ,G-11,50000000,26/12/2022
176,House 42837148,House Available For Sale,House,For Sale,6,6,Islamabad,"G-11, Islamabad, Islamabad Capital",14 ,G-11,80000000,26/12/2022
177,House 42837288,House Available For Sale,House,For Sale,4,4,Islamabad,"G-11, Islamabad, Islamabad Capital",7 ,G-11,50000000,26/12/2022
178,House 40052080,"1 Kanal Brand New Designer House In Dha Phase 2, Sector D, Islamabad",House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,90000000,26/12/2022
179,House 43040725,5 Marla New House For Sale,House,For Sale,4,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5 ,Bahria Town,30000000,24/12/2022
180,House 43094319,Worth Living 10m Newly Constructed House Bahria Enclave Sector C1,House,For Sale,6,5,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10 ,Bahria Town,50000000,24/12/2022
181,House 41268563,10 Marla Very Beautiful Park Face Double Storey House. . .,House,For Sale,7,6,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,70000000,24/12/2022
182,House 42605551,8 Marla Brand New Ideal Location House For Sale (original Pics),House,For Sale,7,5,Islamabad,"G-13, Islamabad, Islamabad Capital",8 ,G-13,50000000,24/12/2022
183,House 42606577,30x60 Most Beautiful Brand New House G-13 2 For Sale,House,For Sale,6,4,Islamabad,"G-13, Islamabad, Islamabad Capital",8 ,G-13,50000000,24/12/2022
184,House 43170350,10 Marla Double Story House IS Available For Sale in H Block Soan Garden Islamabad,House,For Sale,-,6,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",10 ,Soan Garden,40000000,27/12/2022
185,House 42787952,I 8/3 Corner Triple Story 6 Bed Basement Hall 8.75 Demand,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",12 ,I-8,90000000,27/12/2022
186,House 42815123,I 8/4 Sun Face Triple Story House 9 Bedrooms 9 Bath 12. core Deamand,House,For Sale,6,9,Islamabad,"I-8, Islamabad, Islamabad Capital",20.0,I-8,120000000,27/12/2022
187,House 42873308,I 8/3 14 Marla Double Story 5 Bed Near To Markaz 9.00 Final,House,For Sale,5,5,Islamabad,"I-8, Islamabad, Islamabad Capital",14 ,I-8,90000000,27/12/2022
188,House 42951735,I 8/2 40x80 Livable Double Storey Sun Face 8.75 Investor Rate No Bargaining,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",14.2 ,I-8,90000000,27/12/2022
189,House 43170254,10 Marla Corner Double Story House Is Available For Sale In Soan Garden Islamabad,House,For Sale,-,6,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",10 ,Soan Garden,30000000,27/12/2022
190,House 43170018,Prime Location House Is Available For sale In DHA Homes - Block B,House,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",5 ,DHA Defence,7200000,27/12/2022
191,House 43169877,Islamabad Bahria Enclave Sector G 8 Marla House  For Sale 4 Beds Double Kitchen Beautiful House,House,For Sale,-,-,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",8 ,Bahria Town,30000000,27/12/2022
192,House 43165939,Luxurious House On Extremely Prime Location Available For Rent In Islamabad Pakistan,House,For Rent,6,4,Islamabad,"F-7, Islamabad, Islamabad Capital",24.0,F-7,800000,27/12/2022
193,House 43165809,Luxurious House On Extremely Prime Location Available For Rent In Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,600000,27/12/2022
194,House 43165656,Luxurious House On Extremely Prime Location Available For Rent In Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,600000,27/12/2022
195,House 43165644,11 bed Luxurious House On Extremely prime Location Available For Rent in Islamabad Pakistan,House,For Rent,6,10,Islamabad,"E-7, Islamabad, Islamabad Capital",42.0,E-7,1100000,27/12/2022
196,House 43165638,11 Bed Luxurious House On Extremely Prime Location Available For Rent In Islamabad Pakistan,House,For Rent,6,10,Islamabad,"F-6, Islamabad, Islamabad Capital",42.0,F-6,1100000,27/12/2022
197,House 43165636,11 Bed Luxurious House On Extremely Prime Location Available For Rent In Islamabad Pakistan,House,For Rent,6,10,Islamabad,"F-7, Islamabad, Islamabad Capital",42.0,F-7,1100000,27/12/2022
198,House 43165631,11 Bed Luxurious House On Extremely Prime Location Available For Rent In Islamabad Pakistan,House,For Rent,6,10,Islamabad,"F-8, Islamabad, Islamabad Capital",42.0,F-8,1100000,27/12/2022
199,House 43165616,11 Bed Luxurious House On Extremely Prime Location Available For Rent In Islamabad Pakistan,House,For Rent,6,10,Islamabad,"F-6, Islamabad, Islamabad Capital",26.0,F-6,900000,27/12/2022
200,House 43165610,11 Bed Luxurious House On Extremely Prime Location Available For Rent In Islamabad Pakistan,House,For Rent,6,10,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,900000,27/12/2022
201,House 43165607,11 Bed Luxurious House On Extremely Prime Location Available For Rent In Islamabad Pakistan,House,For Rent,6,10,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,900000,27/12/2022
202,House 43165561,Luxurious House On Extremely prime Location Available For Rent in Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",48.0,F-8,800000,27/12/2022
203,House 43165495,Brand New Luxury House With Beautiful Location,House,For Rent,5,4,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,400000,27/12/2022
204,House 43165468,Luxurious House On Extremely prime Location Available For Rent in Islamabad Pakistan,House,For Rent,6,5,Islamabad,"F-6, Islamabad, Islamabad Capital",28.0,F-6,900000,27/12/2022
205,House 43117190,A Brand New 24 Marla Full House Available For Rent,House,For Rent,6,7,Islamabad,"D-12, Islamabad, Islamabad Capital",24.0,D-12,300000,27/12/2022
206,House 43117125,A Brand New Luxury House Available For Rent,House,For Rent,4,3,Islamabad,"D-12, Islamabad, Islamabad Capital",5 ,D-12,200000,27/12/2022
207,House 43101229,A Brand New 8 Marla Full House Available For Rent,House,For Rent,6,6,Islamabad,"D-12, Islamabad, Islamabad Capital",8 ,D-12,200000,27/12/2022
208,House 43101184,A Brand New 8 Marla Full House Available For Rent,House,For Rent,6,6,Islamabad,"D-12, Islamabad, Islamabad Capital",8 ,D-12,200000,27/12/2022
209,House 43165392,1 Kanal Designer House Available For Rent In  Dha Phase 2 Islamabad,House,For Rent,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,200000,27/12/2022
210,House 43100170,A Brand New Condition 24 Marla Full House Available For Rent,House,For Rent,6,7,Islamabad,"D-12, Islamabad, Islamabad Capital",24.0,D-12,300000,27/12/2022
211,House 43075776,E-11/2  Brand New 9 Bedrooms  Full House For Rent,House,For Rent,6,9,Islamabad,"E-11, Islamabad, Islamabad Capital",20.0,E-11,500000,27/12/2022
212,House 43134706,Centrally Located House For rent In D-12 Available,House,For Rent,-,-,Islamabad,"D-12, Islamabad, Islamabad Capital",24.0,D-12,400000,27/12/2022
213,House 43165272,1 Kanal Designer House Available For Rent In  Dha Phase 2 Islamabad,House,For Rent,4,4,Islamabad,"River Garden, Islamabad, Islamabad Capital",20.0,River Garden,200000,27/12/2022
214,House 43134708,House Of 24 Marla Is Available For rent In D-12,House,For Rent,-,-,Islamabad,"D-12, Islamabad, Islamabad Capital",24.0,D-12,400000,27/12/2022
215,House 43134710,In D-12 You Can Find The Perfect House For rent,House,For Rent,-,-,Islamabad,"D-12, Islamabad, Islamabad Capital",24.0,D-12,400000,27/12/2022
216,House 43134712,A 24 Marla House Located In D-12 Is Available For rent,House,For Rent,-,-,Islamabad,"D-12, Islamabad, Islamabad Capital",24.0,D-12,400000,27/12/2022
217,Flat 43089534,602 Square Feet Flat In DHA Defence Phase 2 For rent,Flat,For Rent,1,1,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.7 ,DHA Defence,25000,23/12/2022
218,Flat 42477250,One Bed Furnished Flat For Rent In E-11,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.3 ,E-11,50000,23/12/2022
219,Flat 43088076,Luxurious Fully Furnished Apartment For Rent Oca,Flat,For Rent,2,2,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",12 ,Constitution Avenue,300000,22/12/2022
220,Flat 42491677,Brand New Fully Furnished Apartment Available For Rent In Capitals Residencia,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,200000,22/12/2022
221,Flat 39637778,Brand New 2 Bedroom Flat For Rent On Main Margalla Road,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4 ,E-11,55000,22/12/2022
222,Flat 42837933,Beautiful Bread New Apartment 3 Bed room,Flat,For Rent,3,3,Islamabad,"E-11, Islamabad, Islamabad Capital",7.6 ,E-11,80000,22/12/2022
223,Flat 43041587,2 Bedroom Available For Commercial or Residential purpose in E-11 Islamabad,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4 ,E-11,55000,22/12/2022
224,Flat 42787280,2100 Square Feet Flat In Beautiful Location Of Silver Oaks Apartments In Islamabad,Flat,For Rent,3,3,Islamabad,"F-10, Islamabad, Islamabad Capital",9.3 ,F-10,300000,22/12/2022
225,Flat 39142705,2 Bed Flat For Rent In Samama Gulberg Islamabad,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.3 ,Gulberg,45000,22/12/2022
226,Flat 41576226,E-11 Capital Residencia Two Bedroom Unfurnished Apartment Available For Rent.,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",4 ,E-11,60000,22/12/2022
227,Flat 41552261,E-11 One Bedroom Fully Furnished Apartments Available For Rent,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",5.1 ,E-11,70000,22/12/2022
228,Flat 41541934,E 11.1 Bedroom Is Available Brand New Fully Furnished Apartment,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.3 ,E-11,60000,22/12/2022
229,Flat 42826655,E-11 Two Bedroom Fully Furnished Apartment Available For Rent.,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",5.6 ,E-11,75000,22/12/2022
230,Flat 41552515,Capital Residencia Two Bedroom Fully Furnished Apartments Available For Rent,Flat,For Rent,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",6.2 ,E-11,90000,22/12/2022
231,Flat 41856425,Furnish Apartment For Rent,Flat,For Rent,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",7.6 ,DHA Defence,75000,22/12/2022
232,Flat 42661653,3 Bed Neat And Clean Apartment For Rent,Flat,For Rent,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",9.1 ,DHA Defence,65000,22/12/2022
233,Flat 42329093,2 Bed Full Furnished For Rent,Flat,For Rent,3,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.6 ,DHA Defence,70000,22/12/2022
234,Flat 40149498,3 Bed Apartment Available For Rent In Defence Executive.,Flat,For Rent,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",9.1 ,DHA Defence,65000,22/12/2022
235,Flat 42719832,Luxury 3 Bed Brand New Apartment Available For Rent DHA Phase 2 Islamabad,Flat,For Rent,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",9.1 ,DHA Defence,75000,22/12/2022
236,Flat 43071853,E 11 Furnished Flat Master Size 1 Bedroom. 2 Bathroom Tvl Kitchen Balcony,Flat,For Rent,2,1,Islamabad,"E-11, Islamabad, Islamabad Capital",4.2 ,E-11,85000,22/12/2022
237,Flat 40296404,2 Bed Apartments Available For Rent In Diamond Mall And Residency In Gulberg Green Islamabad,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.9 ,Gulberg,45000,22/12/2022
238,Flat 40717885,1 bed apartments available for rent in Diamond mall and residency gulberg green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,35000,22/12/2022
239,Flat 40718391,2 bed apartments available for rent in Diamond mall and residency,Flat,For Rent,3,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.9 ,Gulberg,45000,22/12/2022
240,Flat 40718581,2 bed apartments available for rent in samama star gulberg green Islamabad,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.5 ,Gulberg,47000,22/12/2022
241,Flat 40718748,2 Bed Apartments Available For Rent In Luxus Mall And Residency Gulberg Green Islamabad,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4.5 ,Gulberg,55000,22/12/2022
242,Flat 42988172,Studio Flat For Sale In Ahmed Heights H-13,Flat,For Sale,-,-,Islamabad,"H-13, Islamabad, Islamabad Capital",1.6 ,H-13,3000000,27/12/2022
243,Flat 42988261,One Bed Apartment For Sale In Ahmed Heights,Flat,For Sale,-,-,Islamabad,"H-13, Islamabad, Islamabad Capital",1.9 ,H-13,3600000,27/12/2022
244,Flat 42988271,Two Bed Apartment Flat For Sale In Ahmed Heights.,Flat,For Sale,-,-,Islamabad,"H-13, Islamabad, Islamabad Capital",3.7 ,H-13,7200000,27/12/2022
245,Flat 41710628,1 Bed Corner Apartment For Sale In The Garden Residence F-10,Flat,For Sale,1,1,Islamabad,"F-10, Islamabad, Islamabad Capital",5.8 ,F-10,60000000,26/12/2022
246,Flat 41848340,E type PHA Flat For Sale,Flat,For Sale,2,2,Islamabad,"I-16, Islamabad, Islamabad Capital",4.1 ,I-16,3800000,25/12/2022
247,Flat 42716071,2 Bed 2 Washroom Tv Lounge Kitchen Defence Residency Islamabad.,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",4.2 ,DHA Defence,10000000,25/12/2022
248,Flat 41737090,Signature Properties Offer 3 Bed Apartment For Installment Block 16,Flat,For Sale,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",5.1 ,DHA Defence,20000000,25/12/2022
249,Flat 41456529,Askari Tower-3 Apartment Available For Sale,Flat,For Sale,4,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",13.1 ,DHA Defence,40000000,24/12/2022
250,Flat 42922918,2 Bed Non Furnished Flat Available For Sale In Busniess Bay DHA,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.9 ,DHA Defence,6700000,28/12/2022
251,Flat 43100860,Ideal Flat For sale In F-6,Flat,For Sale,2,2,Islamabad,"F-6, Islamabad, Islamabad Capital",6.4 ,F-6,80000000,27/12/2022
252,Flat 43024755,1 Bed Apartment,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",1.8 ,B-17,4500000,24/12/2022
253,Flat 43067818,Studio Apartment For Sale,Flat,For Sale,2,-,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.6 ,Bahria Town,6500000,22/12/2022
254,Flat 42702020,Two Bedrooms Apartment Available For Sale,Flat,For Sale,2,2,Islamabad,"E-11, Islamabad, Islamabad Capital",5.3 ,E-11,9800000,27/12/2022
255,Flat 42211122,Apartment For Sale,Flat,For Sale,3,2,Islamabad,"G-11, Islamabad, Islamabad Capital",5.8 ,G-11,30000000,27/12/2022
256,Flat 42691882,750 Sq Feet PHA  Flat Available For Sale G-13 Islamabad,Flat,For Sale,2,2,Islamabad,"G-11, Islamabad, Islamabad Capital",3.3 ,G-11,20000000,27/12/2022
257,Flat 41868217,2 Bed Flat Is Available For Sale In Gulberg Greens,Flat,For Sale,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4.2 ,Gulberg,20000000,27/12/2022
258,Flat 42177802,2366 Square Feet Flat In Islamabad - Murree Expressway Is Best Option,Flat,For Sale,5,4,Islamabad,"Islamabad - Murree Expressway, Islamabad, Islamabad Capital",10.5 ,Islamabad - Murree Expressway,60000000,27/12/2022
259,Flat 43171217,Lovely 968 Square Feet Flat For Sale In Upscale Community located in Suburbs of Islamabad on 4 Years Plan,Flat,For Sale,2,1,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",4.3 ,Kashmir Highway,20000000,27/12/2022
260,Flat 43170590,"Find Your Ideal Good Location Flat In Islamabad Under Rs. 20,500,000",Flat,For Sale,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",10.4 ,DHA Defence,30000000,27/12/2022
261,Flat 40211268,1 Bed Apartment For Sale In The Mall Of Islamabad On An Installment Plan,Flat,For Sale,1,1,Islamabad,"Blue Area, Islamabad, Islamabad Capital",3.2 ,Blue Area,40000000,27/12/2022
262,Flat 43169211,Best Options For Flat Is Available For sale In Khudadad Heights,Flat,For Sale,3,3,Islamabad,"E-11, Islamabad, Islamabad Capital",10.2 ,E-11,20000000,27/12/2022
263,Flat 43168817,Flat For sale In Islamabad,Flat,For Sale,1,1,Islamabad,"Mumtaz City, Islamabad, Islamabad Capital",3.7 ,Mumtaz City,20000000,27/12/2022
264,Flat 43168818,838 Square Feet Flat Is Available For sale In Mumtaz City - Exective Enclave,Flat,For Sale,1,1,Islamabad,"Mumtaz City, Islamabad, Islamabad Capital",3.7 ,Mumtaz City,20000000,27/12/2022
265,Flat 43168816,838 Square Feet Flat In Central Mumtaz City - Exective Enclave For sale,Flat,For Sale,1,1,Islamabad,"Mumtaz City, Islamabad, Islamabad Capital",3.7 ,Mumtaz City,20000000,27/12/2022
266,Flat 43168814,Book Flat Today In Mumtaz City - Exective Enclave,Flat,For Sale,1,1,Islamabad,"Mumtaz City, Islamabad, Islamabad Capital",3.7 ,Mumtaz City,20000000,27/12/2022
267,House 42826403,Lovely 14 Marla House For Sale In Gated Community Located In Suburbs Of Islamabad On 4 Years Plan,House,For Sale,-,-,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",14 ,Kashmir Highway,60000000,26/12/2022
268,House 40629642,Very Brand Location House For Sale,House,For Sale,6,5,Islamabad,"H-13, Islamabad, Islamabad Capital",5 ,H-13,20000000,25/12/2022
269,House 42808005,Huge Extra Land Very Peaceful Prime Street 4 Kanal House,House,For Sale,-,-,Islamabad,"F-8, Islamabad, Islamabad Capital",80.0,F-8,700000000,25/12/2022
270,House 40998736,Ideal Location 10 Marla 5bedrooms Brand New House For Sale In Bahria Enclave Islamabad Sector A,House,For Sale,6,5,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10 ,Bahria Town,50000000,25/12/2022
271,House 42798458,Luxury Villa in Eighteen Islamabad on Payment Plan,House,For Sale,7,5,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",40.0,Kashmir Highway,170000000,25/12/2022
272,House 42671301,D-12/4(25*40) Brand New Beautiful House For Sale,House,For Sale,5,5,Islamabad,"D-12, Islamabad, Islamabad Capital",4 ,D-12,40000000,25/12/2022
273,House 42671751,D-12/2(35*70)=272-sq Yds 6-bed Room Well Maintained House For Sale.,House,For Sale,6,6,Islamabad,"D-12, Islamabad, Islamabad Capital",10 ,D-12,100000000,25/12/2022
274,House 42792660,House For Sale In I-9 Islamabad,House,For Sale,2,2,Islamabad,"I-9, Islamabad, Islamabad Capital",5 ,I-9,30000000,25/12/2022
275,House 42777170,Semi Furnished 900 Square Meters 2 Kanal Villa For Sale In Gated Community Located In Suburbs Of Islamabad On Installment Plan,House,For Sale,7,5,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",40.0,Kashmir Highway,250000000,25/12/2022
276,House 42650119,Half Kanal Villa For Sale In Eighteen,House,For Sale,5,5,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",12.2 ,Kashmir Highway,70000000,25/12/2022
277,House 42777108,Elegant 10 Marla House For Sale In Golf Course Community located in Suburbs of Islamabad on 4 Years Plan,House,For Sale,-,-,Islamabad,"Kashmir Highway, Islamabad, Islamabad Capital",10 ,Kashmir Highway,50000000,25/12/2022
278,House 42714549,22 Marla House Available For Sale,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",22.0,DHA Defence,70000000,25/12/2022
279,House 41308581,G-10 2 Brand New House For Sale,House,For Sale,5,5,Islamabad,"G-10, Islamabad, Islamabad Capital",9 ,G-10,70000000,24/12/2022
280,House 41709703,Brand new corner house is available for sale in soan garden,House,For Sale,5,4,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",6 ,Soan Garden,30000000,24/12/2022
281,House 43099447,Beautiful 1 Kanal House in the heart of DHA Phase 2,House,For Sale,6,5,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,80000000,24/12/2022
282,House 40260258,10 Marla Homes Available On Easy Installments In Gulberg Islamabad,House,For Sale,5,5,Islamabad,"Gulberg, Islamabad, Islamabad Capital",10 ,Gulberg,40000000,24/12/2022
283,House 43110343,25*40 Brand New House Available For Sale In G-13,House,For Sale,5,3,Islamabad,"G-14, Islamabad, Islamabad Capital",4 ,G-14,30000000,24/12/2022
