,Property_ID,Property_Name,Property_Type,Property_Purpose,Baths,Bedrooms,City,Property_Location,Area,Area_Name,Properity_Price,Date_Added
145,Flat 42964400,1 Bed Available For Sale In RM Tower Bahria Enclave Phase 2,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",4.2 ,Bahria Town,20000000,26/12/2022
146,Flat 42964842,Studio Type Luxurious Apartment For Sale In Rm Tower Bahria Enclave Phase 2,Flat,For Sale,1,-,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.7 ,Bahria Town,9700000,26/12/2022
147,Flat 42608595,Two bedroom Corner apartment for sale in Defence Residency DHA-2 Islamabad,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.6 ,DHA Defence,7200000,26/12/2022
148,Flat 42556667,One Bedroom Apartment Available For Sale On Easy Installments In Elite Square Bahria Enclave Islamabad.,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.4 ,Bahria Town,6000000,26/12/2022
149,Flat 42619953,Luxury Residential 1-bed Apartment For Sale In B-17 - Valencia Heights,Flat,For Sale,-,-,Islamabad,"B-17, Islamabad, Islamabad Capital",2.9 ,B-17,7100000,26/12/2022
150,Flat 42684158,Luxury Residential 1-bed Apartment For Sale In B-17 - Valencia Heights,Flat,For Sale,1,1,Islamabad,"B-17, Islamabad, Islamabad Capital",2.4 ,B-17,5900000,26/12/2022
151,Flat 42611823,499.4 Square Feet Flat For sale In Islamabad,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.2 ,Bahria Town,10000000,26/12/2022
152,Flat 40745158,G-11 3 Warda Hamna 2 Bed Flat For Sale,Flat,For Sale,2,2,Islamabad,"G-11, Islamabad, Islamabad Capital",6.2 ,G-11,30000000,24/12/2022
153,Flat 42551725,F-11 Luxury 2bed Apartment For Sale,Flat,For Sale,2,2,Islamabad,"F-11, Islamabad, Islamabad Capital",6.2 ,F-11,20000000,24/12/2022
154,Flat 42006835,Khudadad Heights 3 Bedroom Fully Furnished Flat Available For Sale,Flat,For Sale,3,3,Islamabad,"E-11, Islamabad, Islamabad Capital",10.2 ,E-11,20000000,24/12/2022
155,Flat 42549130,F-11 Luxury 1 Bedroom Apartment For Sale,Flat,For Sale,1,1,Islamabad,"F-11, Islamabad, Islamabad Capital",3.3 ,F-11,9000000,24/12/2022
156,Flat 41546886,Dha Ii Islamabad 2 Bed Sami Corner Brand New Condition Flat Defence Residency,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.6 ,DHA Defence,7200000,24/12/2022
157,Flat 43177910,Good 782 Square Feet Flat For sale In Top City 1,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",3.5 ,Top City 1,30000000,28/12/2022
158,Flat 43177903,Ideally Located Flat For sale In Top City 1 Available,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",4.4 ,Top City 1,50000000,28/12/2022
159,Flat 43177837,Flat Is Available For sale In Goldcrest Views,Flat,For Sale,-,-,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.8 ,DHA Defence,20000000,28/12/2022
160,Flat 43177841,Best Options For Flat Is Available For sale In Top City 1,Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",2.6 ,Top City 1,30000000,28/12/2022
161,Flat 43177843,Want To Buy A Flat In Islamabad?,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",6.7 ,DHA Defence,30000000,28/12/2022
162,Flat 43177845,"595 Square Feet Flat For sale In Rs. 20,825,000 Only",Flat,For Sale,-,-,Islamabad,"Top City 1, Islamabad, Islamabad Capital",2.6 ,Top City 1,30000000,28/12/2022
163,Flat 43177848,To sale You Can Find Spacious Flat In Goldcrest Views,Flat,For Sale,-,-,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.8 ,DHA Defence,20000000,28/12/2022
164,Flat 43177852,1500 Square Feet Flat Situated In Goldcrest Views For sale,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",6.7 ,DHA Defence,30000000,28/12/2022
165,House 42746599,Top City Brand New Double StorEy House For Sale,House,For Sale,6,6,Islamabad,"Top City 1, Islamabad, Islamabad Capital",10 ,Top City 1,50000000,25/12/2022
166,House 42700816,"Double Storey Brand New House On Main Boulevard Road, A Block Faisal Town 1,",House,For Sale,5,5,Islamabad,"Faisal Town - F-18, Islamabad, Islamabad Capital",10 ,Faisal Town - F-18,60000000,25/12/2022
167,House 42621597,Brand New House Available In I 10/1,House,For Sale,5,5,Islamabad,"I-10, Islamabad, Islamabad Capital",5 ,I-10,40000000,25/12/2022
168,House 42677431,8 Marla Beautiful House For  Sale,House,For Sale,6,5,Islamabad,"G-15, Islamabad, Islamabad Capital",8 ,G-15,30000000,25/12/2022
169,House 42675601,8 Marla Brand New Home For Sale In DHA Valley Sector Oleander,House,For Sale,4,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",8 ,DHA Defence,20000000,25/12/2022
170,House 41318846,G-13/1 Size 35x70 Brand New Double Storey  House Available For Sale,House,For Sale,6,6,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,60000000,24/12/2022
171,House 42649976,3200 Sq. feet House For Sale In Islamabad,House,For Sale,7,7,Islamabad,"G-13, Islamabad, Islamabad Capital",14.2 ,G-13,90000000,24/12/2022
172,House 42630249,Double Storey House For Sale Jinnah Garden,House,For Sale,5,5,Islamabad,"FECHS, Islamabad, Islamabad Capital",7 ,FECHS,30000000,24/12/2022
173,House 42241884,Beautiful House For Sale,House,For Sale,6,7,Islamabad,"D-17, Islamabad, Islamabad Capital",20.0,D-17,60000000,24/12/2022
174,House 42577626,12 Marla Brand New House Available For Sale G 15 Islamabad,House,For Sale,6,7,Islamabad,"G-15, Islamabad, Islamabad Capital",12 ,G-15,50000000,24/12/2022
175,House 42038396,Beautifully Designed Owner's Built House in DHA-2,House,For Sale,7,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,100000000,23/12/2022
176,House 43099168,2250 Square Feet House Is Available For Sale In Bahria Enclave,House,For Sale,6,5,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10 ,Bahria Town,40000000,23/12/2022
177,House 43101315,Brand New Luxury Proper Corner With Extra Land Good Location 30 X 60 7 Marla House For Sale In G-13 Islamabad,House,For Sale,6,5,Islamabad,"G-13, Islamabad, Islamabad Capital",8 ,G-13,60000000,25/12/2022
178,House 40993285,Furnished Brand New CDA Transfer Solar System House,House,For Sale,7,7,Islamabad,"F-8, Islamabad, Islamabad Capital",24.0,F-8,290000000,25/12/2022
179,House 42944560,Three Sides Corner Fully Furnished Extra Land House,House,For Sale,7,6,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,320000000,25/12/2022
180,House 39113661,Spanish Style House With Swimming Pool,House,For Sale,7,6,Islamabad,"F-7, Islamabad, Islamabad Capital",40.0,F-7,480000000,25/12/2022
181,House 41738423,Corner Park Facing Demolish Able House Is For Sale,House,For Sale,5,5,Islamabad,"F-7, Islamabad, Islamabad Capital",30.0,F-7,330000000,25/12/2022
182,House 39674293,Brand New Luxury House Is For Sale,House,For Sale,10,9,Islamabad,"F-8, Islamabad, Islamabad Capital",44.0,F-8,400000000,28/12/2022
183,House 41994793,Vip Location House Is Available For Sale In F-8 Islamabad,House,For Sale,7,6,Islamabad,"F-8, Islamabad, Islamabad Capital",36.0,F-8,300000000,28/12/2022
184,House 42538580,Demolish Able House Is For Sale,House,For Sale,5,5,Islamabad,"F-8, Islamabad, Islamabad Capital",24.0,F-8,200000000,28/12/2022
185,House 42944200,Fully Furnished Three Sides Corner Extra Land House,House,For Sale,7,6,Islamabad,"F-8, Islamabad, Islamabad Capital",26.0,F-8,320000000,28/12/2022
186,House 29916117,4 Kanal Demolish Able House Very Prime Location,House,For Sale,4,4,Islamabad,"F-7, Islamabad, Islamabad Capital",80.0,F-7,650000000,28/12/2022
187,House 39799555,An Old House In Very Hot Location,House,For Sale,4,4,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,310000000,28/12/2022
188,House 40452238,Very Prime Location Beautiful House For Sale,House,For Sale,8,8,Islamabad,"F-7, Islamabad, Islamabad Capital",50.0,F-7,580000000,28/12/2022
189,House 40951306,Two Houses Duplex Is For Sale,House,For Sale,10,10,Islamabad,"F-7, Islamabad, Islamabad Capital",42.0,F-7,400000000,28/12/2022
190,House 42519424,Brand New Luxury Impressive House For Living,House,For Rent,6,6,Islamabad,"Top City 1, Islamabad, Islamabad Capital",20.0,Top City 1,300000,26/12/2022
191,House 42957221,Brand New Luxury House For Rent,House,For Rent,6,5,Islamabad,"Top City 1, Islamabad, Islamabad Capital",10 ,Top City 1,200000,26/12/2022
192,House 42973422,Brand New House For Rent,House,For Rent,6,5,Islamabad,"Top City 1, Islamabad, Islamabad Capital",10 ,Top City 1,200000,26/12/2022
193,House 43009787,House For Rent In F-6 Islamabad,House,For Rent,4,4,Islamabad,"F-6, Islamabad, Islamabad Capital",34.0,F-6,500000,24/12/2022
194,House 42963551,"Reasonably-Priced 9000 Square Feet House In Bani Gala, Bani Gala Is Available As Of Now",House,For Rent,6,6,Islamabad,"Bani Gala, Islamabad, Islamabad Capital",40.0,Bani Gala,200000,24/12/2022
195,House 43091184,7 Marla 2.5 Storey Brand New House Near Kalma Chowk Ghouri Town,House,For Rent,6,7,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",7 ,Ghauri Town,70000,24/12/2022
196,House 42599564,Aesthetic House Of 5400 Square Feet For Rent Is Available,House,For Rent,6,5,Islamabad,"F-10, Islamabad, Islamabad Capital",24.0,F-10,400000,24/12/2022
197,House 42966879,4500 Square Feet House For Rent In F-8,House,For Rent,6,5,Islamabad,"F-8, Islamabad, Islamabad Capital",20.0,F-8,500000,24/12/2022
198,House 43005518,House For Rent In G-16 Size 1 Kanal Triple Story With Basement Water Bore Working Five Options Available,House,For Rent,6,10,Islamabad,"G-16, Islamabad, Islamabad Capital",20.0,G-16,300000,23/12/2022
199,House 42086415,Commercial Brand New Full House G-11 Double Road 50x90,House,For Rent,6,10,Islamabad,"G-11, Islamabad, Islamabad Capital",20.0,G-11,1000000,22/12/2022
200,House 41638964,B-17 Full House Available For Rent,House,For Rent,8,8,Islamabad,"B-17, Islamabad, Islamabad Capital",10 ,B-17,95000,22/12/2022
201,House 42815858,Emaar Canyon View Beautifully Located 5 Bedroom Villa For Rent.,House,For Rent,5,5,Islamabad,"Emaar Canyon Views, Islamabad, Islamabad Capital",24.0,Emaar Canyon Views,200000,27/12/2022
202,House 42999886,6 Marla Double Storey For Rent In Ghouri Town Islamabad,House,For Rent,4,4,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",6 ,Ghauri Town,40000,27/12/2022
203,House 42760872,10 Marla House For Rent,House,For Rent,6,6,Islamabad,"D-12, Islamabad, Islamabad Capital",10 ,D-12,300000,27/12/2022
204,House 36866903,1 Kanal Brand New House Available For Rent In F11 9 Bed 9 Bath 3 Kitchen,House,For Rent,9,9,Islamabad,"F-11, Islamabad, Islamabad Capital",20.0,F-11,500000,26/12/2022
205,House 42647112,Corner House F-7/2,House,For Rent,6,5,Islamabad,"F-7, Islamabad, Islamabad Capital",24.0,F-7,800000,26/12/2022
206,House 42849421,5 Marla Storey 1.5 For Rent In Ghauri Town Islam Abad,House,For Rent,3,3,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",5 ,Ghauri Town,35000,26/12/2022
207,House 42892699,Prime Location 4 Bedroom Beautiful House,House,For Rent,5,4,Islamabad,"F-6, Islamabad, Islamabad Capital",16 ,F-6,500000,28/12/2022
208,House 42648189,11 Marla New Triple Storey House For Rent (original Pics),House,For Rent,-,11,Islamabad,"H-13, Islamabad, Islamabad Capital",11 ,H-13,200000,28/12/2022
209,House 42769468,Brand New Fully Furnished 14 Marla House For Rent,House,For Rent,5,5,Islamabad,"G-13, Islamabad, Islamabad Capital",14 ,G-13,500000,28/12/2022
210,House 42771137,Brand New 1st Entry House for Rent in G-13 (IT Companies),House,For Rent,7,6,Islamabad,"G-13, Islamabad, Islamabad Capital",11 ,G-13,300000,28/12/2022
211,House 42946833,Fair-Priced 22 Marla House Available In E-11/3,House,For Rent,3,3,Islamabad,"E-11, Islamabad, Islamabad Capital",22.0,E-11,200000,28/12/2022
212,House 43175539,1 Kanal House  Available For Rent In  Dha Phase 2 Islamabad,House,For Rent,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,200000,28/12/2022
213,House 42616908,Branded Lavish House For Rent,House,For Rent,6,8,Islamabad,"E-7, Islamabad, Islamabad Capital",32.0,E-7,2200000,28/12/2022
214,House 42669400,New Lavish House For Rent,House,For Rent,5,4,Islamabad,"E-7, Islamabad, Islamabad Capital",24.0,E-7,600000,28/12/2022
215,Flat 43156183,Flat Is Available For rent In Zarkon Heights,Flat,For Rent,2,2,Islamabad,"G-15, Islamabad, Islamabad Capital",5.5 ,G-15,60000,26/12/2022
216,Flat 43156169,1233 Square Feet Flat For rent In Zarkon Heights Islamabad,Flat,For Rent,2,2,Islamabad,"G-15, Islamabad, Islamabad Capital",5.5 ,G-15,60000,26/12/2022
217,Flat 43156180,Flat Of 619 Square Feet Is Available For rent In Zarkon Heights,Flat,For Rent,1,1,Islamabad,"G-15, Islamabad, Islamabad Capital",2.8 ,G-15,45000,26/12/2022
218,Flat 43156166,A 619 Square Feet Flat In Islamabad Is On The Market For rent,Flat,For Rent,1,1,Islamabad,"G-15, Islamabad, Islamabad Capital",2.8 ,G-15,45000,26/12/2022
219,Flat 43055937,Good 1200 Square Feet Flat For rent In Smama Star Mall & Residency,Flat,For Rent,3,3,Islamabad,"Gulberg, Islamabad, Islamabad Capital",5.3 ,Gulberg,63000,26/12/2022
220,Flat 43055928,Flat For rent In Beautiful Smama Star Mall & Residency,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,55000,26/12/2022
221,Flat 43155520,Brand New Good Location 3 Bedroom Diamond Category Outer Facing Semi Furnished Apartment Beautiful View,Flat,For Rent,4,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",10.9 ,Bahria Town,75000,26/12/2022
222,Flat 43106953,One Bedroom With Attached Bath Tv Lounge Kitchen Flat Available For Rent E-11,Flat,For Rent,1,1,Islamabad,"E-11, Islamabad, Islamabad Capital",3.8 ,E-11,42000,26/12/2022
223,Flat 43154442,Flat Available For Rent In D12,Flat,For Rent,2,2,Islamabad,"D-12, Islamabad, Islamabad Capital",3.3 ,D-12,50000,26/12/2022
224,Flat 42994775,Office One Bed Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,40000,26/12/2022
225,Flat 42996061,two bed apartment available for rent in DHA phase 2  islamabad,Flat,For Rent,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.8 ,DHA Defence,35000,26/12/2022
226,Flat 42995811,Two Bed Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,3,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.1 ,Gulberg,50000,26/12/2022
227,Flat 42995663,one bed apartment available for rent in gulberg green islamabad,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",3.8 ,Gulberg,50000,26/12/2022
228,Flat 42815329,Flat For Rent Sector E Available Dha Phase 2 Islamabad,Flat,For Rent,1,1,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.7 ,DHA Defence,25000,26/12/2022
229,Flat 42842482,Apartment Available For Rent In Smama Star Mall And Residency,Flat,For Rent,2,2,Islamabad,"Gulberg, Islamabad, Islamabad Capital",4 ,Gulberg,75000,26/12/2022
230,Flat 42762904,Three Bed Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,4,3,Islamabad,"Gulberg, Islamabad, Islamabad Capital",6.4 ,Gulberg,60000,26/12/2022
231,Flat 43094065,one bed apartment available for Rent in gulberg green islamabad,Flat,For Rent,2,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.4 ,Gulberg,35000,26/12/2022
232,Flat 43095443,One Bed Apartment Available For Rent In Gulberg Green Islamabad,Flat,For Rent,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",1.6 ,Gulberg,30000,26/12/2022
233,Flat 37372957,Branded Lavish Furnished Apartment For Rent,Flat,For Rent,3,2,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",9 ,Constitution Avenue,400000,26/12/2022
234,Flat 38928993,Brand New Luxurious Apartment For Rent Oca,Flat,For Rent,3,2,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",9 ,Constitution Avenue,300000,26/12/2022
235,Flat 37934425,New Luxurious Furnished Apartment For Rent,Flat,For Rent,1,1,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",3.6 ,Constitution Avenue,200000,26/12/2022
236,Flat 36134678,New Lavish Furnished Apartment For Rent,Flat,For Rent,2,1,Islamabad,"Constitution Avenue, Islamabad, Islamabad Capital",4.8 ,Constitution Avenue,300000,26/12/2022
237,Flat 36986655,Branded Lavish Furnished Apartment For Rent,Flat,For Rent,2,1,Islamabad,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",4.8 ,Karakoram Diplomatic Enclave,300000,26/12/2022
238,Flat 43152303,Fully Furnished Flat For Rent,Flat,For Rent,2,2,Islamabad,"F-11, Islamabad, Islamabad Capital",6 ,F-11,200000,26/12/2022
239,Flat 43152267,The Galleria Three Bed Gold Apartment for Rent available bahria Enclave Islamabad,Flat,For Rent,3,3,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",7.5 ,Bahria Town,50000,26/12/2022
240,Flat 42723431,sale A Flat In Islamabad Prime Location,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.2 ,Bahria Town,10000000,26/12/2022
241,Flat 42723483,921.88 Square Feet Flat In Bahria Enclave - Sector H For sale,Flat,For Sale,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",4.1 ,Bahria Town,20000000,26/12/2022
242,Flat 42723723,"A Flat Of 480.47 Square Feet In Rs. 7,207,050",Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.1 ,Bahria Town,7300000,26/12/2022
243,Flat 42923869,Flat Of 950 Square Feet Available In The Royal Mall and Residency,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",4.2 ,Bahria Town,20000000,26/12/2022
244,Flat 42917620,2 Bed Apartments Flat For sale In RM Tower Bahria Enclave 2,Flat,For Sale,2,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",5.4 ,Bahria Town,20000000,26/12/2022
245,Flat 42918000,Studio Type Apartment For Sale In Rm Tower Bahria Enclave Phase 2,Flat,For Sale,1,-,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.4 ,Bahria Town,8800000,26/12/2022
246,Flat 42918389,1 Bed Available For Sale In RM Tower Bahria Enclave Phase 2,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",4 ,Bahria Town,20000000,26/12/2022
247,Flat 42636960,"3 Bed Luxury Apartment Available For Sale In El Cielo A, Defence Residency, Dha Phase Phase 2 , Gate 2 , Islamabad",Flat,For Sale,3,3,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",6.2 ,DHA Defence,20000000,26/12/2022
248,Flat 42723449,Reserve A Flat Now In Bahria Enclave - Sector H,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",2.1 ,Bahria Town,7300000,26/12/2022
249,Flat 41144611,Book Your One Bed Smart Apartment In Iconic Project,Flat,For Sale,1,1,Islamabad,"Gulberg, Islamabad, Islamabad Capital",2.8 ,Gulberg,9500000,26/12/2022
250,Flat 42837361,Fully Renovated  Flat For Sale,Flat,For Sale,2,3,Islamabad,"G-11, Islamabad, Islamabad Capital",4.9 ,G-11,20000000,26/12/2022
251,Flat 40206159,Ready 1 Bedroom Apartment Available For Sale In Bahria Enclave,Flat,For Sale,1,1,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",3.4 ,Bahria Town,8500000,26/12/2022
252,Flat 39369960,Studio Apartment For Sale In J7 Emporium B-17 Islamabad,Flat,For Sale,1,-,Islamabad,"B-17, Islamabad, Islamabad Capital",2.6 ,B-17,6700000,24/12/2022
253,Flat 43040825,Apartment For Sale,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3.6 ,DHA Defence,7400000,24/12/2022
254,Flat 43045422,Apartment For Sale Two Bed Drawing Loung,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",4.9 ,DHA Defence,9500000,24/12/2022
255,Flat 42970219,"Luxury Apartments Studio, Flat Islamabad.",Flat,For Sale,1,-,Islamabad,"Japan Road, Islamabad, Islamabad Capital",1.5 ,Japan Road,2500000,24/12/2022
256,Flat 43091586,Buy Best Available 02 Bhk Ready To Move In Flat In Royal Mall & Residency,Flat,For Sale,3,2,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",6.4 ,Bahria Town,20000000,24/12/2022
257,Flat 43177858,Get Your Dream Flat In Goldcrest Views Islamabad,Flat,For Sale,-,-,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.8 ,DHA Defence,20000000,28/12/2022
258,Flat 43177864,"1500 Square Feet Flat For sale In Rs. 23,000,000 Only",Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",6.7 ,DHA Defence,30000000,28/12/2022
259,Flat 43177869,Get In Touch Now To Buy A Flat In Islamabad,Flat,For Sale,-,-,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.8 ,DHA Defence,20000000,28/12/2022
260,Flat 43177872,1500 Square Feet Flat Is Available For sale,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",6.7 ,DHA Defence,30000000,28/12/2022
261,Flat 43177876,Goldcrest Views Flat Sized 625 Square Feet For sale,Flat,For Sale,-,-,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.8 ,DHA Defence,20000000,28/12/2022
262,Flat 43177882,Ready To Buy A Flat 625 Square Feet In Islamabad,Flat,For Sale,-,-,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.8 ,DHA Defence,20000000,28/12/2022
263,Flat 43177887,Flat For Grabs In 1500 Square Feet Islamabad,Flat,For Sale,2,2,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",6.7 ,DHA Defence,30000000,28/12/2022
264,Flat 43177888,Flat For sale In Goldcrest Views Islamabad,Flat,For Sale,-,-,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2.8 ,DHA Defence,20000000,28/12/2022
265,House 41037748,F10- House For Sale,House,For Sale,5,5,Islamabad,"F-10, Islamabad, Islamabad Capital",20.0,F-10,140000000,27/12/2022
266,House 42653279,25x60 Pillar Style Double Storey House For Sale,House,For Sale,3,4,Islamabad,"I-10, Islamabad, Islamabad Capital",6.7 ,I-10,30000000,22/12/2022
267,House 42540179,14 Marla Designer House Available For Sale In G-16,House,For Sale,9,8,Islamabad,"G-16, Islamabad, Islamabad Capital",14 ,G-16,70000000,26/12/2022
268,House 42798111,Brand New Luxury House For Sale In Sowan Garden,House,For Sale,4,4,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",6 ,Soan Garden,30000000,25/12/2022
269,House 42064052,Newly Built House For Sale In Khanna Pul,House,For Sale,5,5,Islamabad,"Khanna Pul, Islamabad, Islamabad Capital",5 ,Khanna Pul,20000000,25/12/2022
270,House 43182564,New House 10 Bed 3unit With Extra Land Ideal Location,House,For Sale,6,10,Islamabad,"G-10, Islamabad, Islamabad Capital",12.4 ,G-10,90000000,28/12/2022
271,House 43118561,House For Sale,House,For Sale,2,4,Islamabad,"G-9, Islamabad, Islamabad Capital",6.6 ,G-9,40000000,27/12/2022
272,House 43147482,Corner House Available For Sale,House,For Sale,6,6,Islamabad,"I-9, Islamabad, Islamabad Capital",8 ,I-9,50000000,26/12/2022
273,House 41831851,Brand New House For Sale,House,For Sale,6,6,Islamabad,"G-15, Islamabad, Islamabad Capital",14.2 ,G-15,50000000,25/12/2022
274,House 42973251,Brand New 12 Marla Double Story House For Sale,House,For Sale,6,6,Islamabad,"I-8, Islamabad, Islamabad Capital",12 ,I-8,120000000,23/12/2022
275,House 42891720,12 Marla Double Story With Half Basement House Is For Sale,House,For Sale,5,5,Islamabad,"I-8, Islamabad, Islamabad Capital",12 ,I-8,90000000,23/12/2022
276,House 42047142,1066 Sqyd An Old House Is For Sale In F-6,House,For Sale,5,5,Islamabad,"F-6, Islamabad, Islamabad Capital",42.0,F-6,340000000,25/12/2022
277,House 41992212,F6 3 Very Hot Location Livable House Is For Sale,House,For Sale,7,6,Islamabad,"F-6, Islamabad, Islamabad Capital",36.0,F-6,390000000,25/12/2022
278,House 42702422,"Double Storey, Double Unit With Separate Gate Ways, Peace Full Location House Available For Sale",House,For Sale,6,8,Islamabad,"F-8, Islamabad, Islamabad Capital",24.0,F-8,240000000,25/12/2022
279,House 42831198,1 Kanal Elegantly Designed Modern House for sale in Sector B DHA phase 2,House,For Sale,6,6,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",20.0,DHA Defence,100000000,25/12/2022
280,House 43116324,HOUSE For SALE Brand NEW house,House,For Sale,8,7,Islamabad,"G-13, Islamabad, Islamabad Capital",10 ,G-13,60000000,25/12/2022
281,House 41737016,666 Sqyds F7 3 Demolish Able House Is For Sale,House,For Sale,5,5,Islamabad,"F-7, Islamabad, Islamabad Capital",26.0,F-7,290000000,28/12/2022
282,House 41738233,Big Front Corner Park Facing Demolish House,House,For Sale,5,5,Islamabad,"F-7, Islamabad, Islamabad Capital",30.0,F-7,330000000,28/12/2022
283,House 42399461,Extra Land New 2 Kanal House Is For Sale,House,For Sale,6,6,Islamabad,"F-7, Islamabad, Islamabad Capital",40.0,F-7,220000000,28/12/2022
284,House 40974014,F-6 3 Very Hot Location Demolish Able House,House,For Sale,5,5,Islamabad,"F-6, Islamabad, Islamabad Capital",46.0,F-6,550000000,28/12/2022
285,House 39989407,Swimming Pool Italian Architectural House,House,For Sale,5,4,Islamabad,"F-6, Islamabad, Islamabad Capital",40.0,F-6,350000000,28/12/2022
286,House 39827435,F-6 3 Brand New Swimming Pool Margalla House,House,For Sale,8,7,Islamabad,"F-6, Islamabad, Islamabad Capital",40.0,F-6,750000000,28/12/2022
287,House 38887080,Very Reasonable Price Back Open Demolish Able House Is For Sale,House,For Sale,5,5,Islamabad,"F-6, Islamabad, Islamabad Capital",17.8 ,F-6,150000000,28/12/2022
288,House 38886535,Beautiful Elegant House Is For Sale,House,For Sale,7,6,Islamabad,"F-6, Islamabad, Islamabad Capital",48.0,F-6,460000000,28/12/2022
289,House 42768059,30x60 Ground+ Basement House Available For Rent  G13,House,For Rent,5,5,Islamabad,"G-13, Islamabad, Islamabad Capital",7 ,G-13,100000,26/12/2022
290,House 42607809,E11 8 Marla 5beds house for rent on reasonable price,House,For Rent,5,5,Islamabad,"E-11, Islamabad, Islamabad Capital",8 ,E-11,200000,26/12/2022
291,House 41838594,G13.7 Marla Good Condition  Triple Storey Full House For Rent,House,For Rent,6,6,Islamabad,"G-13, Islamabad, Islamabad Capital",7 ,G-13,200000,26/12/2022
292,House 42923215,Ground + Basement For Rent In G-13/1,House,For Rent,3,3,Islamabad,"G-13, Islamabad, Islamabad Capital",4 ,G-13,50000,26/12/2022
